Tanggal,Judul Berita,URL,Label
"Rabu, 03 Jun 2026 16:00 WIB","Bukan terkait Golongan Darah, Ternyata Ini yang Bikin Orang Rentan Kolesterol Tinggi",https://health.detik.com/berita-detikhealth/d-8516251/bukan-terkait-golongan-darah-ternyata-ini-yang-bikin-orang-rentan-kolesterol-tinggi,Health
"Rabu, 03 Jun 2026 15:29 WIB","Ragam Keseruan Aktivitas di Frisian Flag, Temani Langkahmu, Kini dan Nanti",https://health.detik.com/berita-detikhealth/d-8516157/ragam-keseruan-aktivitas-di-frisian-flag-temani-langkahmu-kini-dan-nanti,Health
"Rabu, 03 Jun 2026 15:20 WIB",Radioterapi Adaptif Berbasis AI Bikin Terapi Kanker Lebih Tepat dan Minim Efek Samping,https://health.detik.com/berita-detikhealth/d-8516145/radioterapi-adaptif-berbasis-ai-bikin-terapi-kanker-lebih-tepat-dan-minim-efek-samping,Health
"Rabu, 03 Jun 2026 15:03 WIB",Jepang Kehilangan 3 Juta Penduduk dalam 5 Tahun,https://health.detik.com/berita-detikhealth/d-8516107/jepang-kehilangan-3-juta-penduduk-dalam-5-tahun,Health
"Rabu, 03 Jun 2026 14:08 WIB","Viral Wanita di Jakarta Nonton Konser Saat Sakit Campak, PAPDI: Masih Menularkan!",https://health.detik.com/berita-detikhealth/d-8516014/viral-wanita-di-jakarta-nonton-konser-saat-sakit-campak-papdi-masih-menularkan,Health
"Rabu, 03 Jun 2026 13:03 WIB","Tes Ketelitian, Bisakah Jawab 6 Tebak Gambar Ini Tanpa Salah?",https://health.detik.com/berita-detikhealth/d-8515917/tes-ketelitian-bisakah-jawab-6-tebak-gambar-ini-tanpa-salah,Health
"Rabu, 03 Jun 2026 12:04 WIB","Peabo Bryson Penyanyi Hits Beauty and The Beast Meninggal, Begini Riwayat Sakitnya",https://health.detik.com/berita-detikhealth/d-8515788/peabo-bryson-penyanyi-hits-beauty-and-the-beast-meninggal-begini-riwayat-sakitnya,Health
"Rabu, 03 Jun 2026 11:06 WIB",Dadan Hindayana Buka Suara usai Dicopot Jadi Kepala BGN,https://health.detik.com/berita-detikhealth/d-8515665/dadan-hindayana-buka-suara-usai-dicopot-jadi-kepala-bgn,Health
"Rabu, 03 Jun 2026 10:07 WIB","Banyak yang Tak Sadar, Ternyata 70 Juta Warga RI Idap Penyakit Hati Kronis",https://health.detik.com/berita-detikhealth/d-8515576/banyak-yang-tak-sadar-ternyata-70-juta-warga-ri-idap-penyakit-hati-kronis,Health
"Rabu, 03 Jun 2026 09:05 WIB","Datangi Klinik Ponakan di Solo, Jokowi Luangkan Waktu Periksa Gigi dan Mulut",https://health.detik.com/berita-detikhealth/d-8515485/datangi-klinik-ponakan-di-solo-jokowi-luangkan-waktu-periksa-gigi-dan-mulut,Health
"Rabu, 03 Jun 2026 08:26 WIB",Video: Ratusan Warga Kenya Tolak Rencana Fasilitas Karantina Ebola,https://health.detik.com/detiktv/d-8515441/video-ratusan-warga-kenya-tolak-rencana-fasilitas-karantina-ebola,Health
"Rabu, 03 Jun 2026 08:05 WIB","Profil Agustina Arumsari dan Mayjen TNI Trenggono, Wakil Kepala BGN Baru",https://health.detik.com/berita-detikhealth/d-8515426/profil-agustina-arumsari-dan-mayjen-tni-trenggono-wakil-kepala-bgn-baru,Health
"Rabu, 03 Jun 2026 07:05 WIB","Pemilik Golongan Darah Ini Disebut Lebih Rentan Kolesterol Tinggi, Benarkah?",https://health.detik.com/berita-detikhealth/d-8515061/pemilik-golongan-darah-ini-disebut-lebih-rentan-kolesterol-tinggi-benarkah,Health
"Rabu, 03 Jun 2026 06:05 WIB","Alasan Prabowo Copot Dadan dari Kepala BGN, Singgung soal Kualitas Makanan",https://health.detik.com/berita-detikhealth/d-8515383/alasan-prabowo-copot-dadan-dari-kepala-bgn-singgung-soal-kualitas-makanan,Health
"Rabu, 03 Jun 2026 05:05 WIB","Jangan Sepelekan Lemas Mendadak Usai Kurang Tidur, Bisa Jadi Gejala Stroke Ringan",https://health.detik.com/berita-detikhealth/d-8515036/jangan-sepelekan-lemas-mendadak-usai-kurang-tidur-bisa-jadi-gejala-stroke-ringan,Health
"Rabu, 03 Jun 2026 00:48 WIB",Video: Pria Stroke di Pulau Komodo Dievakuasi ke Labuan Bajo,https://health.detik.com/detiktv/d-8515353/video-pria-stroke-di-pulau-komodo-dievakuasi-ke-labuan-bajo,Health
"Selasa, 02 Jun 2026 21:50 WIB","Profil Nanik S Deyang, Kepala BGN Baru yang Gantikan Dadan Hindayana",https://health.detik.com/berita-detikhealth/d-8515264/profil-nanik-s-deyang-kepala-bgn-baru-yang-gantikan-dadan-hindayana,Health
"Selasa, 02 Jun 2026 21:40 WIB","Video: Anak Pernah Alami Infeksi Jantung, Perlukah Aktivitas Dibatasi?",https://20.detik.com/detikupdate/20260602-260602096/video-anak-pernah-alami-infeksi-jantung-perlukah-aktivitas-dibatasi,Health
"Selasa, 02 Jun 2026 21:36 WIB",Video: Waspada Gejala Awal Infeksi Jantung Pada Anak,https://20.detik.com/detikupdate/20260602-260602089/video-waspada-gejala-awal-infeksi-jantung-pada-anak,Health
"Selasa, 02 Jun 2026 21:35 WIB",Istana Bicara Nasib MBG Usai Dadan Hindayana Dicopot dari Kepala BGN,https://health.detik.com/berita-detikhealth/d-8515244/istana-bicara-nasib-mbg-usai-dadan-hindayana-dicopot-dari-kepala-bgn,Health
"Selasa, 02 Jun 2026 20:03 WIB","Heboh Penampakan Usus Wanita yang Susah BAB, Kenali Pemicu Sembelit",https://health.detik.com/berita-detikhealth/d-8515144/heboh-penampakan-usus-wanita-yang-susah-bab-kenali-pemicu-sembelit,Health
"Selasa, 02 Jun 2026 19:33 WIB","Video: Menkes Ingatkan Bahaya Obesitas, Lemak Bisa Rusak Hati",https://20.detik.com/detikupdate/20260602-260602085/video-menkes-ingatkan-bahaya-obesitas-lemak-bisa-rusak-hati,Health
"Selasa, 02 Jun 2026 19:02 WIB","Jerry Yan Bikin Salfok di Konser F4, Tetap Awet Muda Menjelang Usia 50",https://health.detik.com/berita-detikhealth/d-8515051/jerry-yan-bikin-salfok-di-konser-f4-tetap-awet-muda-menjelang-usia-50,Health
"Selasa, 02 Jun 2026 18:04 WIB","Kontak Erat Hantavirus MV Hondius di RI Sudah Pulang dari RSPI SS, Menkes Bilang Gini",https://health.detik.com/berita-detikhealth/d-8514995/kontak-erat-hantavirus-mv-hondius-di-ri-sudah-pulang-dari-rspi-ss-menkes-bilang-gini,Health
"Selasa, 02 Jun 2026 17:03 WIB",Kepala BPOM Sebut Potensi Temulawak dan Kunyit Asli RI Nggak Kalah dari Ginseng Korsel,https://health.detik.com/berita-detikhealth/d-8514903/kepala-bpom-sebut-potensi-temulawak-dan-kunyit-asli-ri-nggak-kalah-dari-ginseng-korsel,Health
"Selasa, 02 Jun 2026 16:41 WIB","Wanita Ini Mengeluh 23 Tahun Susah BAB, Posisi Ususnya Nggak Normal",https://health.detik.com/true-story/d-8514832/wanita-ini-mengeluh-23-tahun-susah-bab-posisi-ususnya-nggak-normal,Health
"Selasa, 02 Jun 2026 16:20 WIB","Serupa Tapi Tak Sama, Kenali Beda Ciri-ciri Miom VS Kista",https://health.detik.com/berita-detikhealth/d-8514802/serupa-tapi-tak-sama-kenali-beda-ciri-ciri-miom-vs-kista,Health
"Selasa, 02 Jun 2026 16:05 WIB",Video Menkes Ungkap Harga Obat di Indonesia 6 Kali Lebih Mahal dari Harga Global,https://health.detik.com/detiktv/d-8514768/video-menkes-ungkap-harga-obat-di-indonesia-6-kali-lebih-mahal-dari-harga-global,Health
"Selasa, 02 Jun 2026 14:59 WIB",BPOM Bicara Kemungkinan Harga Obat Naik usai Nilai Tukar Rupiah Melemah,https://health.detik.com/berita-detikhealth/d-8514600/bpom-bicara-kemungkinan-harga-obat-naik-usai-nilai-tukar-rupiah-melemah,Health
"Selasa, 02 Jun 2026 14:21 WIB",Video: Menkes Sebut WNA Pasien Hantavirus di RI Sudah Pulang,https://health.detik.com/detiktv/d-8514488/video-menkes-sebut-wna-pasien-hantavirus-di-ri-sudah-pulang,Health
"Selasa, 02 Jun 2026 14:12 WIB",Menkes Soroti Harga Obat di RI Bisa 6 Kali Lipat Lebih Mahal dari Rerata Global,https://health.detik.com/berita-detikhealth/d-8514475/menkes-soroti-harga-obat-di-ri-bisa-6-kali-lipat-lebih-mahal-dari-rerata-global,Health
"Selasa, 02 Jun 2026 13:02 WIB",Kejelian Mata Diuji! Hitung Berapa Banyak Hewan di Gambar Ini dengan Cepat,https://health.detik.com/berita-detikhealth/d-8514345/kejelian-mata-diuji-hitung-berapa-banyak-hewan-di-gambar-ini-dengan-cepat,Health
"Selasa, 02 Jun 2026 12:31 WIB","Heboh Youtuber Ditangkap Pakai Whip Pink, Kepala BPOM RI Buka Suara",https://health.detik.com/berita-detikhealth/d-8514287/heboh-youtuber-ditangkap-pakai-whip-pink-kepala-bpom-ri-buka-suara,Health
"Selasa, 02 Jun 2026 11:51 WIB",Prihatinnya Menkes Soal Dugaan Riset Kedokteran Palsu demi Travel Grant ke LN,https://health.detik.com/berita-detikhealth/d-8514225/prihatinnya-menkes-soal-dugaan-riset-kedokteran-palsu-demi-travel-grant-ke-ln,Health
"Selasa, 02 Jun 2026 11:50 WIB",Y90 Jadi Harapan Baru untuk Pasien Kanker Hati yang Sulit Dioperasi,https://health.detik.com/berita-detikhealth/d-8513841/y90-jadi-harapan-baru-untuk-pasien-kanker-hati-yang-sulit-dioperasi,Health
"Selasa, 02 Jun 2026 11:09 WIB",Makan Ice Cream Bikin 'Brain Freeze'? Ternyata Ada Penjelasan Medisnya,https://health.detik.com/berita-detikhealth/d-8514140/makan-ice-cream-bikin-brain-freeze-ternyata-ada-penjelasan-medisnya,Health
"Selasa, 02 Jun 2026 10:50 WIB","Terapi CAR T-Cell, Harapan Baru Pengobatan Kanker Darah di Indonesia",https://health.detik.com/berita-detikhealth/d-8513839/terapi-car-t-cell-harapan-baru-pengobatan-kanker-darah-di-indonesia,Health
"Selasa, 02 Jun 2026 10:08 WIB","Mees Hilgers Latihan Lagi di Timnas, Berapa Lama Pemulihan Cedera ACL?",https://health.detik.com/kebugaran/d-8514042/mees-hilgers-latihan-lagi-di-timnas-berapa-lama-pemulihan-cedera-acl,Health
"Selasa, 02 Jun 2026 09:08 WIB","BGN Tangguhkan Operasional 2.213 SPPG, Ini Alasannya",https://health.detik.com/berita-detikhealth/d-8513966/bgn-tangguhkan-operasional-2-213-sppg-ini-alasannya,Health
"Selasa, 02 Jun 2026 08:03 WIB",Ilmuwan Temukan Organ Kecil di Dada yang Jadi Penentu Umur Panjang,https://health.detik.com/berita-detikhealth/d-8513576/ilmuwan-temukan-organ-kecil-di-dada-yang-jadi-penentu-umur-panjang,Health
"Selasa, 02 Jun 2026 07:03 WIB","Makan Jamur Shiitake, Punggung Wanita Ini Dipenuhi Ruam Mirip Bekas Cambukan",https://health.detik.com/true-story/d-8513584/makan-jamur-shiitake-punggung-wanita-ini-dipenuhi-ruam-mirip-bekas-cambukan,Health
"Selasa, 02 Jun 2026 06:05 WIB",Bagaimana Susu Kental Manis Dibuat? Profesor IPB Jelaskan Prosesnya,https://health.detik.com/diet/d-8513790/bagaimana-susu-kental-manis-dibuat-profesor-ipb-jelaskan-prosesnya,Health
"Selasa, 02 Jun 2026 05:03 WIB","Kesalahan Ini Banyak Dilakukan Ortu, Bikin Nutrisi Anak RI Kerap Tak Terpenuhi",https://health.detik.com/diet/d-8513780/kesalahan-ini-banyak-dilakukan-ortu-bikin-nutrisi-anak-ri-kerap-tak-terpenuhi,Health
"Senin, 01 Jun 2026 20:05 WIB","7 Tantangan Tebak Gambar, Hanya yang Teliti Bisa Jawab Semua",https://health.detik.com/berita-detikhealth/d-8512850/7-tantangan-tebak-gambar-hanya-yang-teliti-bisa-jawab-semua,Health
"Senin, 01 Jun 2026 19:02 WIB","Viral Hasil Rontgen Usus Wanita Susah BAB, Penampakannya Bikin Merinding",https://health.detik.com/berita-detikhealth/d-8513597/viral-hasil-rontgen-usus-wanita-susah-bab-penampakannya-bikin-merinding,Health
"Senin, 01 Jun 2026 18:02 WIB",Kabar Baik! Skrining Kanker Kolorektal Masuk Program Cek Kesehatan Gratis,https://health.detik.com/berita-detikhealth/d-8513532/kabar-baik-skrining-kanker-kolorektal-masuk-program-cek-kesehatan-gratis,Health
"Senin, 01 Jun 2026 17:04 WIB",Nutrisi Susu UHT Berkurang karena Pemanasan? Ini Penjelasan Profesor IPB,https://health.detik.com/diet/d-8512820/nutrisi-susu-uht-berkurang-karena-pemanasan-ini-penjelasan-profesor-ipb,Health
"Senin, 01 Jun 2026 16:08 WIB","Dokter Gedung Putih Minta Trump Olahraga dan Diet, Berat Badannya Naik Segini",https://health.detik.com/berita-detikhealth/d-8512806/dokter-gedung-putih-minta-trump-olahraga-dan-diet-berat-badannya-naik-segini,Health
"Senin, 01 Jun 2026 15:01 WIB",Anak Punya Intoleransi Laktosa? Ternyata Boleh Kok Minum Susu,https://health.detik.com/diet/d-8512801/anak-punya-intoleransi-laktosa-ternyata-boleh-kok-minum-susu,Health
"Senin, 01 Jun 2026 14:05 WIB","Ada Benjolan di Leher, Gejala Gondokan atau Gondongan? Begini Membedakannya",https://health.detik.com/berita-detikhealth/d-8512795/ada-benjolan-di-leher-gejala-gondokan-atau-gondongan-begini-membedakannya,Health
"Senin, 01 Jun 2026 13:15 WIB","Keseruan Hari Terakhir Frisian Flag, Temani Langkahmu, Kini dan Nanti",https://health.detik.com/berita-detikhealth/d-8513097/keseruan-hari-terakhir-frisian-flag-temani-langkahmu-kini-dan-nanti,Health
"Senin, 01 Jun 2026 13:00 WIB",Pentingnya Mengetahui Love Language untuk Isi Tangki Cinta Si Kecil,https://health.detik.com/berita-detikhealth/d-8513088/pentingnya-mengetahui-love-language-untuk-isi-tangki-cinta-si-kecil,Health
"Senin, 01 Jun 2026 13:00 WIB","Sempat Viral Tren Minum Susu Mentah, Profesor IPB Wanti-wanti Risikonya",https://health.detik.com/diet/d-8512719/sempat-viral-tren-minum-susu-mentah-profesor-ipb-wanti-wanti-risikonya,Health
"Senin, 01 Jun 2026 12:45 WIB",Guru Besar IPB Ungkap Kriteria Susu Berkualitas dan Aman,https://health.detik.com/berita-detikhealth/d-8513076/guru-besar-ipb-ungkap-kriteria-susu-berkualitas-dan-aman,Health
"Senin, 01 Jun 2026 12:32 WIB","Rayakan Hari Susu Sedunia, Frisian Flag Hadirkan Talkshow Inspiratif",https://health.detik.com/berita-detikhealth/d-8513069/rayakan-hari-susu-sedunia-frisian-flag-hadirkan-talkshow-inspiratif,Health
"Senin, 01 Jun 2026 12:09 WIB","7 Tebak-tebakan Pengasah Otak, Jangan Ngaku Cerdas Kalau Tidak Bisa Jawab",https://health.detik.com/berita-detikhealth/d-8512722/7-tebak-tebakan-pengasah-otak-jangan-ngaku-cerdas-kalau-tidak-bisa-jawab,Health
"Senin, 01 Jun 2026 11:03 WIB","Tak Semua Tinggi Gula, 5 Sumber Probiotik Ini Gampang Ditemui Sehari-hari",https://health.detik.com/diet/d-8512714/tak-semua-tinggi-gula-5-sumber-probiotik-ini-gampang-ditemui-sehari-hari,Health
"Senin, 01 Jun 2026 10:05 WIB",Kata Dokter Onkologi soal Semprot Parfum di Leher dan Risiko Kanker Tiroid,https://health.detik.com/berita-detikhealth/d-8512732/kata-dokter-onkologi-soal-semprot-parfum-di-leher-dan-risiko-kanker-tiroid,Health
"Senin, 01 Jun 2026 09:03 WIB",Ingin Panjang Umur dan Awet Sehat? Ini Saran Dokter,https://health.detik.com/berita-detikhealth/d-8512707/ingin-panjang-umur-dan-awet-sehat-ini-saran-dokter,Health
"Senin, 01 Jun 2026 08:04 WIB",Pernah Sakit Perut setelah Minum Susu UHT? Mungkin Ini Pemicunya,https://health.detik.com/diet/d-8512729/pernah-sakit-perut-setelah-minum-susu-uht-mungkin-ini-pemicunya,Health
"Senin, 01 Jun 2026 07:03 WIB","Dokter Gizi: Kebanyakan Orang Indonesia Lebih Nyaman Karbo, Lupa Protein",https://health.detik.com/diet/d-8512682/dokter-gizi-kebanyakan-orang-indonesia-lebih-nyaman-karbo-lupa-protein,Health
"Senin, 01 Jun 2026 06:05 WIB","Biang Kerok' Ribuan Dapur MBG Disetop, Mark Up Harga hingga Picu Keracunan",https://health.detik.com/berita-detikhealth/d-8512547/biang-kerok-ribuan-dapur-mbg-disetop-mark-up-harga-hingga-picu-keracunan,Health
"Senin, 01 Jun 2026 05:05 WIB",Neurolog Ingatkan Gejala Gangguan Saraf yang Muncul Akibat Sembarangan Minum Suplemen,https://health.detik.com/berita-detikhealth/d-8512553/neurolog-ingatkan-gejala-gangguan-saraf-yang-muncul-akibat-sembarangan-minum-suplemen,Health
"Minggu, 31 Mei  2026 20:05 WIB","Infografis: Sisi Ilmiah Runner's Trot, Fenomena Mendadak Mules Saat Lari",https://health.detik.com/infografis/d-8511762/infografis-sisi-ilmiah-runners-trot-fenomena-mendadak-mules-saat-lari,Health
"Minggu, 31 Mei  2026 18:21 WIB","Ramai Calo Jual Titik Lokasi Dapur MBG-Korban Rugi Ratusan Juta, BGN Bilang Gini",https://health.detik.com/berita-detikhealth/d-8512309/ramai-calo-jual-titik-lokasi-dapur-mbg-korban-rugi-ratusan-juta-bgn-bilang-gini,Health
"Minggu, 31 Mei  2026 17:27 WIB","Gaduh soal MPASI Dini di Medsos, Bagaimana Anjuran Dokter Anak?",https://health.detik.com/berita-detikhealth/d-8512254/gaduh-soal-mpasi-dini-di-medsos-bagaimana-anjuran-dokter-anak,Health
"Minggu, 31 Mei  2026 16:35 WIB","Eks Menhan Ryamizard Ryacudu Dirawat di CICU Sebelum Meninggal, Ruang Apa Itu?",https://health.detik.com/berita-detikhealth/d-8512162/eks-menhan-ryamizard-ryacudu-dirawat-di-cicu-sebelum-meninggal-ruang-apa-itu,Health
"Minggu, 31 Mei  2026 16:02 WIB","Viral Influencer Tenggak 11 Suplemen Sekali Minum, Ini Kata Pakar Farmasi",https://health.detik.com/berita-detikhealth/d-8512121/viral-influencer-tenggak-11-suplemen-sekali-minum-ini-kata-pakar-farmasi,Health
"Minggu, 31 Mei  2026 15:03 WIB",Wanti-wanti Dokter Gizi soal Kebiasaan Makan Nasi Goreng Telur Ceplok,https://health.detik.com/diet/d-8511614/wanti-wanti-dokter-gizi-soal-kebiasaan-makan-nasi-goreng-telur-ceplok,Health
"Minggu, 31 Mei  2026 14:04 WIB",Dokter Beberkan Tingkat Keberhasilan Egg Freezing untuk Punya Anak di Masa Depan,https://health.detik.com/berita-detikhealth/d-8511526/dokter-beberkan-tingkat-keberhasilan-egg-freezing-untuk-punya-anak-di-masa-depan,Health
"Minggu, 31 Mei  2026 13:04 WIB","Gaya Parenting Ala Ringgo Agus Rahman, Singgung 'Terjebak' dalam Jiwa Anak Kecil",https://health.detik.com/berita-detikhealth/d-8511529/gaya-parenting-ala-ringgo-agus-rahman-singgung-terjebak-dalam-jiwa-anak-kecil,Health
"Minggu, 31 Mei  2026 12:03 WIB","Banyak Selebriti Jalani Egg Freezing, Berapa Usia Ideal Wanita Bekukan Sel Telur?",https://health.detik.com/berita-detikhealth/d-8511510/banyak-selebriti-jalani-egg-freezing-berapa-usia-ideal-wanita-bekukan-sel-telur,Health
"Minggu, 31 Mei  2026 11:05 WIB","Siasat Ringgo Agar Sang Istri Tak Burnout saat Urus Anak, Para Suami Catat!",https://health.detik.com/berita-detikhealth/d-8511524/siasat-ringgo-agar-sang-istri-tak-burnout-saat-urus-anak-para-suami-catat,Health
"Minggu, 31 Mei  2026 10:44 WIB","Video Hasil Cek Kesehatan Trump: Berat Badan 107 Kg, Tekanan Darah 105/71",https://health.detik.com/detiktv/d-8511732/video-hasil-cek-kesehatan-trump-berat-badan-107-kg-tekanan-darah-105-71,Health
"Minggu, 31 Mei  2026 10:03 WIB","Haru, Wanita Ini Nikahi Kekasihnya yang Idap Kanker Tulang Langka",https://health.detik.com/berita-detikhealth/d-8511508/haru-wanita-ini-nikahi-kekasihnya-yang-idap-kanker-tulang-langka,Health
"Minggu, 31 Mei  2026 09:07 WIB","Pengakuan Ringgo Agus Rahman Tak Bisa Tidur Terpisah dari Anak, Alasannya Bikin Haru",https://health.detik.com/berita-detikhealth/d-8511517/pengakuan-ringgo-agus-rahman-tak-bisa-tidur-terpisah-dari-anak-alasannya-bikin-haru,Health
"Minggu, 31 Mei  2026 08:15 WIB","Video Mitos atau Fakta: Angkat Beban di Usia Remaja, Bikin Badan Pendek?",https://health.detik.com/detiktv/d-8511577/video-mitos-atau-fakta-angkat-beban-di-usia-remaja-bikin-badan-pendek,Health
"Minggu, 31 Mei  2026 08:04 WIB","Presiden AS Donald Trump Jalani Pemeriksaan Medis, Ini Hasilnya Sampai Disuruh Diet",https://health.detik.com/berita-detikhealth/d-8511225/presiden-as-donald-trump-jalani-pemeriksaan-medis-ini-hasilnya-sampai-disuruh-diet,Health
"Minggu, 31 Mei  2026 07:12 WIB","Video: Bos WHO Terbang ke Kongo, Cek Langsung Episentrum Wabah Ebola",https://health.detik.com/detiktv/d-8511550/video-bos-who-terbang-ke-kongo-cek-langsung-episentrum-wabah-ebola,Health
"Minggu, 31 Mei  2026 07:07 WIB","Kebiasaan Ini Bisa Bikin Anak Tumbuh Pendek, Jangan Dianggap Sepele",https://health.detik.com/berita-detikhealth/d-8511505/kebiasaan-ini-bisa-bikin-anak-tumbuh-pendek-jangan-dianggap-sepele,Health
"Minggu, 31 Mei  2026 06:02 WIB","Wanita 52 Tahun Kena Kanker Kulit usai Manicure UV Nail Lamp, Inikah Penyebabnya?",https://health.detik.com/berita-detikhealth/d-8511240/wanita-52-tahun-kena-kanker-kulit-usai-manicure-uv-nail-lamp-inikah-penyebabnya,Health
"Minggu, 31 Mei  2026 05:15 WIB",Dokter Saraf Ungkap Gejala Stroke Tersembunyi pada Anak Muda,https://health.detik.com/berita-detikhealth/d-8511221/dokter-saraf-ungkap-gejala-stroke-tersembunyi-pada-anak-muda,Health
"Sabtu, 30 Mei  2026 23:30 WIB",Cara Ringgo Agus Rahman & Istri Jaga Asupan Nutrisi Anak Sesuai Usia,https://health.detik.com/berita-detikhealth/d-8511403/cara-ringgo-agus-rahman-istri-jaga-asupan-nutrisi-anak-sesuai-usia,Health
"Sabtu, 30 Mei  2026 23:00 WIB","Tak Hanya Nutrisi, Dokter Sebut Stimulasi Penting bagi Tumbuh Kembang Anak",https://health.detik.com/berita-detikhealth/d-8511396/tak-hanya-nutrisi-dokter-sebut-stimulasi-penting-bagi-tumbuh-kembang-anak,Health
"Sabtu, 30 Mei  2026 22:37 WIB","Jadi Daya Tarik, Ini Ragam Aktivitas di Frisian Flag Temani Langkahmu",https://health.detik.com/berita-detikhealth/d-8511395/jadi-daya-tarik-ini-ragam-aktivitas-di-frisian-flag-temani-langkahmu,Health
"Sabtu, 30 Mei  2026 20:03 WIB","Gugup Juga Bikin Mules saat Lari, Dokter Singgung 'Pre-race Anxiety'",https://health.detik.com/kebugaran/d-8510464/gugup-juga-bikin-mules-saat-lari-dokter-singgung-pre-race-anxiety,Health
"Sabtu, 30 Mei  2026 19:34 WIB","Viral Wanita Kena Kanker Kulit Usai Manicure, Dokter Berikan Tips Agar Tetap Aman",https://health.detik.com/berita-detikhealth/d-8511198/viral-wanita-kena-kanker-kulit-usai-manicure-dokter-berikan-tips-agar-tetap-aman,Health
"Sabtu, 30 Mei  2026 19:05 WIB",Berani Coba? Hanya Orang Teliti yang Bisa Menjawab Semua Tebak Gambar Ini,https://health.detik.com/berita-detikhealth/d-8510479/berani-coba-hanya-orang-teliti-yang-bisa-menjawab-semua-tebak-gambar-ini,Health
"Sabtu, 30 Mei  2026 18:04 WIB","Ramai soal Whip Pink yang Dipakai YouTuber AM-RA, Ternyata Ini Kandungannya",https://health.detik.com/berita-detikhealth/d-8511109/ramai-soal-whip-pink-yang-dipakai-youtuber-am-ra-ternyata-ini-kandungannya,Health
"Sabtu, 30 Mei  2026 17:09 WIB","Berat Badan Presiden AS Donald Trump Naik Jadi 107 Kg, Dokter Suruh Diet-Olahraga",https://health.detik.com/diet/d-8511044/berat-badan-presiden-as-donald-trump-naik-jadi-107-kg-dokter-suruh-diet-olahraga,Health
"Sabtu, 30 Mei  2026 16:04 WIB","YouTuber AM Alami Kelumpuhan Temporer usai Hirup Whip Pink, Ini Efek Seriusnya pada Saraf",https://health.detik.com/berita-detikhealth/d-8510951/youtuber-am-alami-kelumpuhan-temporer-usai-hirup-whip-pink-ini-efek-seriusnya-pada-saraf,Health
"Sabtu, 30 Mei  2026 15:05 WIB",Kenapa Jadi Sering Kentut Saat Lari? Ini Penjelasan Medisnya,https://health.detik.com/kebugaran/d-8510425/kenapa-jadi-sering-kentut-saat-lari-ini-penjelasan-medisnya,Health
"Sabtu, 30 Mei  2026 14:29 WIB","Wanita 52 Tahun Kena Kanker, Benarkah gegara Sering Manicure UV Nail Lamp?",https://health.detik.com/berita-detikhealth/d-8510840/wanita-52-tahun-kena-kanker-benarkah-gegara-sering-manicure-uv-nail-lamp,Health
"Sabtu, 30 Mei  2026 13:06 WIB","Dilema Pelari Pemula: Nggak Makan Lemes, Carbo Loading Malah Mules",https://health.detik.com/kebugaran/d-8510374/dilema-pelari-pemula-nggak-makan-lemes-carbo-loading-malah-mules,Health
"Sabtu, 30 Mei  2026 12:03 WIB","Viral 'Balita Genius' Kenkulus di TikTok, Makan Apa Sih Kok Bisa Sepintar Itu?",https://health.detik.com/diet/d-8510370/viral-balita-genius-kenkulus-di-tiktok-makan-apa-sih-kok-bisa-sepintar-itu,Health
"Sabtu, 30 Mei  2026 11:03 WIB","Tes Buta Warna Ini Bisa Bikin Salah Fokus, Buktikan Ketajaman Mata di Sini",https://health.detik.com/berita-detikhealth/d-8510371/tes-buta-warna-ini-bisa-bikin-salah-fokus-buktikan-ketajaman-mata-di-sini,Health
"Sabtu, 30 Mei  2026 09:38 WIB","Video Mitos-Fakta: Jantung Bocor, Penyebab Hingga Gejalanya",https://health.detik.com/detiktv/d-8510511/video-mitos-fakta-jantung-bocor-penyebab-hingga-gejalanya,Health
"Sabtu, 30 Mei  2026 09:06 WIB","Terngiang Lagu Viral 'My Bolu Ketan', Terhibur atau Kadang Kesel? Ini Bedanya",https://health.detik.com/berita-detikhealth/d-8510109/terngiang-lagu-viral-my-bolu-ketan-terhibur-atau-kadang-kesel-ini-bedanya,Health
"Sabtu, 30 Mei  2026 08:11 WIB",Konimex Hadirkan Berbagai Jenis Obat untuk Atasi Batuk,https://health.detik.com/berita-detikhealth/d-8510454/konimex-hadirkan-berbagai-jenis-obat-untuk-atasi-batuk,Health
"Sabtu, 30 Mei  2026 08:09 WIB","Jangan Disepelekan, Ini Penyebab Seseorang Alami Batuk",https://health.detik.com/berita-detikhealth/d-8510453/jangan-disepelekan-ini-penyebab-seseorang-alami-batuk,Health
"Sabtu, 30 Mei  2026 08:03 WIB","Runner's Trot Lebih Sering Dialami Pelari 'Pace Kecil', Ini Penjelasan Medisnya",https://health.detik.com/kebugaran/d-8510369/runners-trot-lebih-sering-dialami-pelari-pace-kecil-ini-penjelasan-medisnya,Health
"Sabtu, 30 Mei  2026 07:07 WIB","Tantangan Orang Tua Jaga Anak dari Diabetes, Ini Saran Dokter Gizi",https://health.detik.com/diet/d-8510368/tantangan-orang-tua-jaga-anak-dari-diabetes-ini-saran-dokter-gizi,Health
"Sabtu, 30 Mei  2026 07:02 WIB","Video: Gebrakan Baru Buat Pasien ICU, Bisa Dirawat Intensif di Rooftop",https://health.detik.com/detiktv/d-8510418/video-gebrakan-baru-buat-pasien-icu-bisa-dirawat-intensif-di-rooftop,Health
